City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
ADELAIDE,BRISBANE,32234,5330,59,80.9,1622,8645260,10686354,6588,1988,4
ADELAIDE,BRISBANE,32264,6745,72,83.7,1622,10940390,13070956,8059,1988,5
ADELAIDE,BRISBANE,32295,6281,64,87,1622,10187782,11710094,7220,1988,6
ADELAIDE,BRISBANE,32325,7759,74,94.6,1622,12585098,13303486,8202,1988,7
ADELAIDE,BRISBANE,32356,7189,70,90,1622,11660558,12956176,7988,1988,8
ADELAIDE,BRISBANE,32387,7218,66,95.9,1622,11707596,12208129,7527,1988,9
ADELAIDE,BRISBANE,32417,7432,72,92.3,1622,12054704,13060351,8052,1988,10
ADELAIDE,BRISBANE,32448,6006,68,76.6,1622,9741732,12717666,7841,1988,11
ADELAIDE,BRISBANE,32478,5719,62,82.9,1622,9276218,11189648,6899,1988,12
ADELAIDE,BRISBANE,32509,6705,71,84.9,1622,10875510,12809788,7898,1989,1
ADELAIDE,BRISBANE,32540,4921,62,72.7,1622,7981862,10979177,6769,1989,2
ADELAIDE,BRISBANE,32568,5315,68,72.5,1622,8620930,11890938,7331,1989,3
ADELAIDE,BRISBANE,32599,6282,75,76.7,1622,10189404,13284751,8190,1989,4
ADELAIDE,BRISBANE,32629,5036,67,69.7,1622,8168392,11719357,7225,1989,5
ADELAIDE,BRISBANE,32660,5818,73,72.3,1622,9436796,13052277,8047,1989,6
ADELAIDE,BRISBANE,32690,7457,86,78.4,1622,12095254,15427620,9511,1989,7
ADELAIDE,BRISBANE,32721,3408,41,74.2,1622,5527776,7449833,4593,1989,8
ADELAIDE,BRISBANE,32813,268,2,90.5,1622,434696,480327,296,1989,11
ADELAIDE,BRISBANE,32843,0,1,0,1622,0,0,0,1989,12
ADELAIDE,BRISBANE,32874,193,2,87.3,1622,313046,358586,221,1990,1
ADELAIDE,BRISBANE,32905,1577,18,75.8,1622,2557894,3374530,2080,1990,2
ADELAIDE,BRISBANE,32933,2946,31,81.9,1622,4778412,5834447,3597,1990,3
ADELAIDE,BRISBANE,32964,3672,35,89.6,1622,5955984,6647304,4098,1990,4
ADELAIDE,BRISBANE,32994,3518,48,67.2,1622,5706196,8491363,5235,1990,5
ADELAIDE,BRISBANE,33025,4220,48,78.5,1622,6844840,8719541,5376,1990,6
ADELAIDE,BRISBANE,33055,6040,67,80.9,1622,9796880,12109864,7466,1990,7
ADELAIDE,BRISBANE,33086,7007,79,78.9,1622,11365354,14404758,8881,1990,8
ADELAIDE,BRISBANE,33117,7518,79,85.9,1622,12194196,14195804,8752,1990,9
ADELAIDE,BRISBANE,33147,8559,88,87,1622,13882698,15957124,9838,1990,10
ADELAIDE,BRISBANE,33178,8106,99,73.5,1622,13147932,17888343,11029,1990,11
ADELAIDE,BRISBANE,33208,8449,91,82.9,1622,13704278,16531095,10192,1990,12
ADELAIDE,BRISBANE,33239,9730,95,93.2,1622,15782060,16933541,10440,1991,1
ADELAIDE,BRISBANE,33270,6030,85,63.9,1622,9780660,15306197,9437,1991,2
ADELAIDE,BRISBANE,33298,7251,91,66.7,1622,11761122,17632867,10871,1991,3
ADELAIDE,BRISBANE,33329,7867,92,71.6,1622,12760274,17821612,10987,1991,4
ADELAIDE,BRISBANE,33359,7135,101,59.5,1622,11572970,19450370,11992,1991,5
ADELAIDE,BRISBANE,33390,7146,88,68.6,1622,11590812,16896227,10417,1991,6
ADELAIDE,BRISBANE,33420,10092,98,86.9,1622,16369224,18836852,11613,1991,7
ADELAIDE,BRISBANE,33451,8958,100,73.9,1622,14529876,19661537,12122,1991,8
ADELAIDE,BRISBANE,33482,10228,100,86.3,1622,16589816,19223425,11852,1991,9
ADELAIDE,BRISBANE,33512,11328,107,86.6,1622,18374016,21217109,13081,1991,10
ADELAIDE,BRISBANE,33543,10236,105,79.5,1622,16602792,20884015,12875,1991,11
ADELAIDE,BRISBANE,33573,11447,106,87.3,1622,18567034,21268080,13112,1991,12
ADELAIDE,BRISBANE,33604,12346,108,92,1622,20025212,21766535,13420,1992,1
ADELAIDE,BRISBANE,33635,7759,91,71.5,1622,12585098,17601536,10852,1992,2
ADELAIDE,BRISBANE,33664,8611,105,75.4,1622,13967042,18523928,11420,1992,3
ADELAIDE,BRISBANE,33695,8728,99,80.8,1622,14156816,17520812,10802,1992,4
ADELAIDE,BRISBANE,33725,7380,100,68.2,1622,11970360,17551848,10821,1992,5
ADELAIDE,BRISBANE,33756,7709,99,71.5,1622,12503998,17488109,10782,1992,6
ADELAIDE,BRISBANE,33786,9643,109,80.7,1622,15640946,19381594,11949,1992,7
ADELAIDE,BRISBANE,33817,8746,107,74.5,1622,14186012,19041627,11740,1992,8
ADELAIDE,BRISBANE,33848,9078,108,77.5,1622,14724516,18999375,11714,1992,9
ADELAIDE,BRISBANE,33878,9119,111,75.2,1622,14791018,19668907,12126,1992,10
ADELAIDE,BRISBANE,33909,8274,108,67.4,1622,13420428,19911614,12276,1992,11
ADELAIDE,BRISBANE,33939,9480,112,75.9,1622,15376560,20258972,12490,1992,12
ADELAIDE,BRISBANE,33970,11016,115,85.7,1622,17867952,20849419,12854,1993,1
ADELAIDE,BRISBANE,34001,7078,100,63.9,1622,11480516,17966379,11077,1993,2
ADELAIDE,BRISBANE,34029,7933,109,66.1,1622,12867326,19466454,12002,1993,3
ADELAIDE,BRISBANE,34060,9758,105,83.1,1622,15827476,19046301,11742,1993,4
ADELAIDE,BRISBANE,34090,7978,106,64.9,1622,12940316,19938854,12293,1993,5
ADELAIDE,BRISBANE,34121,8887,105,71.4,1622,14414714,20188675,12447,1993,6
ADELAIDE,BRISBANE,34151,9889,105,79.7,1622,16039958,20125418,12408,1993,7
ADELAIDE,BRISBANE,34182,9136,110,74.7,1622,14818592,19837473,12230,1993,8
ADELAIDE,BRISBANE,34213,10130,104,83.8,1622,16430860,19607232,12088,1993,9
ADELAIDE,BRISBANE,34243,10098,104,81.6,1622,16378956,20072250,12375,1993,10
ADELAIDE,BRISBANE,34274,10367,105,81.5,1622,16815274,20632238,12720,1993,11
ADELAIDE,BRISBANE,34304,10825,108,83.5,1622,17558150,21027725,12964,1993,12
ADELAIDE,BRISBANE,34335,11719,106,90.3,1622,19008218,21050075,12978,1994,1
ADELAIDE,BRISBANE,34366,8889,96,75.3,1622,14417958,19147355,11805,1994,2
ADELAIDE,BRISBANE,34394,10336,108,79.3,1622,16764992,21141226,13034,1994,3
ADELAIDE,BRISBANE,34425,9315,98,78.5,1622,15108930,19247045,11866,1994,4
ADELAIDE,BRISBANE,34455,8981,108,69.1,1622,14567182,21081305,12997,1994,5
ADELAIDE,BRISBANE,34486,9177,104,73.4,1622,14885094,20279420,12503,1994,6
ADELAIDE,CANBERRA,30682,1339,12,94.7,972,1301508,1374348,1414,1984,1
ADELAIDE,CANBERRA,30713,1018,12,73.7,972,989496,1342600,1381,1984,2
ADELAIDE,CANBERRA,30742,1218,13,86.3,972,1183896,1371838,1411,1984,3
ADELAIDE,CANBERRA,30773,1223,14,76.5,972,1188756,1553929,1599,1984,4
ADELAIDE,CANBERRA,30803,1347,13,86.5,972,1309284,1513623,1557,1984,5
ADELAIDE,CANBERRA,30834,798,10,77.3,972,775656,1003436,1032,1984,6
ADELAIDE,CANBERRA,30864,1211,14,77.3,972,1177092,1522758,1567,1984,7
ADELAIDE,CANBERRA,30895,1240,13,87.8,972,1205280,1372756,1412,1984,8
ADELAIDE,CANBERRA,30926,1258,12,89.6,972,1222776,1364705,1404,1984,9
ADELAIDE,CANBERRA,30956,1285,14,87.9,972,1249020,1420956,1462,1984,10
ADELAIDE,CANBERRA,30987,1639,17,86.5,972,1593108,1841743,1895,1984,11
ADELAIDE,CANBERRA,31017,1383,15,75.7,972,1344276,1775794,1827,1984,12
ADELAIDE,CANBERRA,31048,1683,16,85,972,1635876,1924560,1980,1985,1
ADELAIDE,CANBERRA,31079,1110,19,52.9,972,1078920,2039546,2098,1985,2
ADELAIDE,CANBERRA,31107,1770,23,64.5,972,1720440,2667349,2744,1985,3
ADELAIDE,CANBERRA,31138,1719,19,74.9,972,1670868,2230798,2295,1985,4
ADELAIDE,CANBERRA,31168,2024,22,73.9,972,1967328,2662149,2739,1985,5
ADELAIDE,CANBERRA,31199,1753,20,73.1,972,1703916,2330938,2398,1985,6
ADELAIDE,CANBERRA,31229,2490,35,58.1,972,2420280,4165714,4286,1985,7
ADELAIDE,CANBERRA,31260,1823,28,57.8,972,1771956,3065668,3154,1985,8
ADELAIDE,CANBERRA,31291,2543,32,72,972,2471796,3433050,3532,1985,9
ADELAIDE,CANBERRA,31321,2139,29,68.1,972,2079108,3053022,3141,1985,10
ADELAIDE,CANBERRA,31352,2619,34,67.8,972,2545668,3754673,3863,1985,11
ADELAIDE,CANBERRA,31382,2550,30,74.3,972,2478600,3335935,3432,1985,12
ADELAIDE,CANBERRA,31413,1460,16,80.1,972,1419120,1771685,1823,1986,1
ADELAIDE,CANBERRA,31444,1890,25,70.8,972,1837080,2594746,2669,1986,2
ADELAIDE,CANBERRA,31472,2769,34,73.7,972,2691468,3651924,3757,1986,3
ADELAIDE,CANBERRA,31503,2514,33,68.6,972,2443608,3562111,3665,1986,4
ADELAIDE,CANBERRA,31533,2463,29,74.7,972,2394036,3204867,3297,1986,5
ADELAIDE,CANBERRA,31564,2309,32,62.6,972,2244348,3585220,3688,1986,6
ADELAIDE,CANBERRA,31594,2234,32,59.9,972,2171448,3625122,3730,1986,7
ADELAIDE,CANBERRA,31625,2463,31,65.5,972,2394036,3655017,3760,1986,8
ADELAIDE,CANBERRA,31656,2827,33,74.4,972,2747844,3693339,3800,1986,9
ADELAIDE,CANBERRA,31686,3051,40,65.1,972,2965572,4555410,4687,1986,10
ADELAIDE,CANBERRA,31717,2692,32,71.4,972,2616624,3664739,3770,1986,11
ADELAIDE,CANBERRA,31747,2194,24,74.5,972,2132568,2862507,2945,1986,12
ADELAIDE,CANBERRA,31778,1711,18,73.1,972,1663092,2275092,2341,1987,1
ADELAIDE,CANBERRA,31809,2349,27,70.6,972,2283228,3234034,3327,1987,2
ADELAIDE,CANBERRA,31837,2541,34,62.6,972,2469852,3945450,4059,1987,3
ADELAIDE,CANBERRA,31868,1909,23,73.5,972,1855548,2524555,2597,1987,4
ADELAIDE,CANBERRA,31898,2806,32,77.7,972,2727432,3510208,3611,1987,5
ADELAIDE,CANBERRA,31929,1428,21,59.2,972,1388016,2344622,2412,1987,6
ADELAIDE,CANBERRA,31959,1894,26,64.8,972,1840968,2841000,2923,1987,7
ADELAIDE,CANBERRA,31990,1694,24,62.6,972,1646568,2630300,2706,1987,8
ADELAIDE,CANBERRA,32021,1681,21,70.2,972,1633932,2327538,2395,1987,9
ADELAIDE,CANBERRA,32051,2079,26,68.7,972,2020788,2941467,3026,1987,10
ADELAIDE,CANBERRA,32082,2330,29,69.8,972,2264760,3244642,3338,1987,11
ADELAIDE,CANBERRA,32112,1972,24,73.4,972,1916784,2611422,2687,1987,12
ADELAIDE,CANBERRA,32143,2074,22,83.4,972,2015928,2417180,2487,1988,1
ADELAIDE,CANBERRA,32174,2067,24,76.9,972,2009124,2612645,2688,1988,2
ADELAIDE,CANBERRA,32203,2027,25,68.6,972,1970244,2872076,2955,1988,3
ADELAIDE,CANBERRA,32234,1939,20,77.1,972,1884708,2444498,2515,1988,4
ADELAIDE,CANBERRA,32264,2441,29,67.1,972,2372652,3535994,3638,1988,5
ADELAIDE,CANBERRA,32295,1667,20,62.8,972,1620324,2580134,2654,1988,6
ADELAIDE,CANBERRA,32325,2209,25,76.1,972,2147148,2821482,2903,1988,7
ADELAIDE,CANBERRA,32356,1705,25,59.8,972,1657260,2771338,2851,1988,8
ADELAIDE,CANBERRA,32387,1984,26,68.3,972,1928448,2823496,2905,1988,9
ADELAIDE,CANBERRA,32417,1844,24,69.5,972,1792368,2578947,2653,1988,10
ADELAIDE,CANBERRA,32448,2533,30,76.2,972,2462076,3231071,3324,1988,11
ADELAIDE,CANBERRA,32478,2178,25,79.4,972,2117016,2666267,2743,1988,12
ADELAIDE,CANBERRA,32509,2410,29,73.8,972,2342520,3174146,3266,1989,1
ADELAIDE,CANBERRA,32540,2726,33,71.9,972,2649672,3685218,3791,1989,2
ADELAIDE,CANBERRA,32568,3064,36,73.7,972,2978208,4040988,4157,1989,3
ADELAIDE,CANBERRA,32599,2821,33,76.8,972,2742012,3570328,3673,1989,4
ADELAIDE,CANBERRA,32629,3326,41,72.6,972,3232872,4452992,4581,1989,5
ADELAIDE,CANBERRA,32660,3140,40,69.7,972,3052080,4378881,4505,1989,6
ADELAIDE,CANBERRA,32690,3628,47,67.2,972,3526416,5247643,5399,1989,7
ADELAIDE,CANBERRA,32721,2055,27,66.3,972,1997460,3012760,3100,1989,8
ADELAIDE,CANBERRA,32905,89,1,67.4,972,86508,128350,132,1990,2
ADELAIDE,CANBERRA,32964,68,1,64.2,972,66096,102953,106,1990,4
ADELAIDE,CANBERRA,32994,189,2,89.2,972,183708,205951,212,1990,5
ADELAIDE,CANBERRA,33025,170,2,80.2,972,165240,206035,212,1990,6
ADELAIDE,CANBERRA,33055,879,14,55.6,972,854388,1536669,1581,1990,7
ADELAIDE,CANBERRA,33086,3484,57,52,972,3386448,6512400,6700,1990,8
ADELAIDE,CANBERRA,33117,4586,56,66.6,972,4457592,6693081,6886,1990,9
ADELAIDE,CANBERRA,33147,5506,66,67.2,972,5351832,7964036,8193,1990,10
ADELAIDE,CANBERRA,33178,5471,68,68.4,972,5317812,7774579,7999,1990,11
ADELAIDE,CANBERRA,33208,3308,39,71.8,972,3215376,4478240,4607,1990,12
ADELAIDE,CANBERRA,33239,907,10,78.9,972,881604,1117369,1150,1991,1
ADELAIDE,CANBERRA,33270,3278,42,64.7,972,3186216,4924600,5066,1991,2
ADELAIDE,CANBERRA,33298,5070,56,75.2,972,4928040,6553245,6742,1991,3
ADELAIDE,CANBERRA,33329,4896,55,74.1,972,4758912,6422283,6607,1991,4
ADELAIDE,CANBERRA,33359,5564,66,73.7,972,5408208,7338138,7550,1991,5
ADELAIDE,CANBERRA,33390,4500,58,67.3,972,4374000,6499257,6686,1991,6
ADELAIDE,CANBERRA,33420,5302,62,74.3,972,5153544,6936129,7136,1991,7
ADELAIDE,CANBERRA,33451,5178,72,63.2,972,5033016,7963633,8193,1991,8
ADELAIDE,CANBERRA,33482,5829,71,72,972,5665788,7869150,8096,1991,9
ADELAIDE,CANBERRA,33512,6935,78,78.5,972,6740820,8587032,8834,1991,10
ADELAIDE,CANBERRA,33543,5994,73,75,972,5826168,7768224,7992,1991,11
ADELAIDE,CANBERRA,33573,4341,54,72.1,972,4219452,5852222,6021,1991,12
ADELAIDE,CANBERRA,33604,1419,15,87.5,972,1379268,1576306,1622,1992,1
ADELAIDE,CANBERRA,33635,5054,64,72.9,972,4912488,6738667,6933,1992,2
ADELAIDE,CANBERRA,33664,4745,64,68.3,972,4612140,6752767,6947,1992,3
ADELAIDE,CANBERRA,33695,6120,77,73.7,972,5948640,8071425,8304,1992,4
ADELAIDE,CANBERRA,33725,5319,74,67.5,972,5170068,7659360,7880,1992,5
ADELAIDE,CANBERRA,33756,4221,69,56.4,972,4102812,7274489,7484,1992,6
ADELAIDE,CANBERRA,33786,3511,50,62,972,3412692,5504342,5663,1992,7
ADELAIDE,CANBERRA,33817,3742,67,48.4,972,3637224,7514926,7731,1992,8
ADELAIDE,CANBERRA,33848,4573,70,57.7,972,4444956,7703563,7925,1992,9
ADELAIDE,CANBERRA,33878,5417,75,65.6,972,5265324,8026409,8258,1992,10
ADELAIDE,CANBERRA,33909,5073,69,66.2,972,4930956,7448574,7663,1992,11
ADELAIDE,CANBERRA,33939,4110,52,69.9,972,3994920,5715193,5880,1992,12
ADELAIDE,CANBERRA,33970,2819,32,74.5,972,2740068,3677944,3784,1993,1
ADELAIDE,CANBERRA,34001,4641,64,65.5,972,4511052,6887102,7085,1993,2
ADELAIDE,CANBERRA,34029,4801,70,60.5,972,4666572,7713342,7936,1993,3
ADELAIDE,CANBERRA,34060,5376,66,73.4,972,5225472,7119172,7324,1993,4
ADELAIDE,CANBERRA,34090,4602,65,63.9,972,4473144,7000225,7202,1993,5
ADELAIDE,CANBERRA,34121,4171,67,52.7,972,4054212,7693002,7915,1993,6
ADELAIDE,CANBERRA,34151,5020,73,60.3,972,4879440,8091940,8325,1993,7
ADELAIDE,CANBERRA,34182,4394,70,56.2,972,4270968,7599587,7819,1993,8
ADELAIDE,CANBERRA,34213,5245,67,68.4,972,5098140,7453421,7668,1993,9
ADELAIDE,CANBERRA,34243,5606,70,67.6,972,5449032,8060698,8293,1993,10
ADELAIDE,CANBERRA,34274,5355,68,67.8,972,5205060,7677080,7898,1993,11
ADELAIDE,CANBERRA,34304,4076,57,62.6,972,3961872,6328869,6511,1993,12
ADELAIDE,CANBERRA,34335,2818,35,69,972,2739096,3969704,4084,1994,1
ADELAIDE,CANBERRA,34366,4562,63,60.8,972,4434264,7293197,7503,1994,2
ADELAIDE,CANBERRA,34394,5843,71,71.8,972,5679396,7910022,8138,1994,3
ADELAIDE,CANBERRA,34425,5083,64,69.2,972,4940676,7139705,7345,1994,4
ADELAIDE,CANBERRA,34455,5169,71,63.8,972,5024268,7875028,8102,1994,5
ADELAIDE,CANBERRA,34486,4707,67,61.9,972,4575204,7391283,7604,1994,6
ADELAIDE,DARWIN,30682,3050,33,66.8,2619,7987950,11958009,4566,1984,1
ADELAIDE,DARWIN,30713,671,8,58.2,2619,1757349,3019500,1153,1984,2
ADELAIDE,DARWIN,30742,1284,19,53.5,2619,3362796,6285600,2400,1984,3
ADELAIDE,DARWIN,30773,1186,16,57.8,2619,3106134,5373934,2052,1984,4
ADELAIDE,DARWIN,30803,2790,32,66.6,2619,7307010,10971486,4189,1984,5
ADELAIDE,DARWIN,30834,2952,27,84.1,2619,7731288,9192970,3510,1984,6
ADELAIDE,DARWIN,30864,4174,38,86.5,2619,10931706,12637810,4825,1984,7
ADELAIDE,DARWIN,30895,3535,36,74.2,2619,9258165,12477311,4764,1984,8
ADELAIDE,DARWIN,30926,2260,25,69.2,2619,5918940,8553382,3266,1984,9
ADELAIDE,DARWIN,30956,1491,17,65.4,2619,3904929,5970839,2280,1984,10
ADELAIDE,DARWIN,30987,1442,13,77,2619,3776598,4904673,1873,1984,11
ADELAIDE,DARWIN,31017,4319,37,77.9,2619,11311461,14520489,5544,1984,12
ADELAIDE,DARWIN,31048,4819,42,77.3,2619,12620961,16327246,6234,1985,1
ADELAIDE,DARWIN,31079,957,10,66.5,2619,2506383,3768997,1439,1985,2
ADELAIDE,DARWIN,31107,1026,14,50.9,2619,2687094,5279163,2016,1985,3
ADELAIDE,DARWIN,31138,1990,19,72.7,2619,5211810,7168927,2737,1985,4
ADELAIDE,DARWIN,31168,2384,20,85.3,2619,6243696,7319691,2795,1985,5
ADELAIDE,DARWIN,31199,2045,18,78.9,2619,5355855,6788156,2592,1985,6
ADELAIDE,DARWIN,31229,3323,24,90.9,2619,8702937,9574188,3656,1985,7
ADELAIDE,DARWIN,31260,2902,29,70.2,2619,7600338,10826692,4134,1985,8
ADELAIDE,DARWIN,31291,1843,18,69.3,2619,4826817,6965104,2659,1985,9
ADELAIDE,DARWIN,31321,1778,18,65.2,2619,4656582,7141997,2727,1985,10
ADELAIDE,DARWIN,31352,1348,17,55.1,2619,3530412,6407281,2446,1985,11
ADELAIDE,DARWIN,31382,3562,38,62.1,2619,9328878,15022348,5736,1985,12
ADELAIDE,DARWIN,31413,3561,36,66.1,2619,9326259,14109318,5387,1986,1
ADELAIDE,DARWIN,31444,1042,13,55.7,2619,2728998,4899458,1871,1986,2
ADELAIDE,DARWIN,31472,1230,13,67.2,2619,3221370,4793705,1830,1986,3
ADELAIDE,DARWIN,31503,1147,13,61.3,2619,3003993,4900478,1871,1986,4
ADELAIDE,DARWIN,31533,1257,12,72.7,2619,3292083,4528312,1729,1986,5
ADELAIDE,DARWIN,31564,875,10,60.8,2619,2291625,3769120,1439,1986,6
ADELAIDE,DARWIN,31594,1605,15,74.3,2619,4203495,5657463,2160,1986,7
ADELAIDE,DARWIN,31625,1990,22,62.8,2619,5211810,8299061,3169,1986,8
ADELAIDE,DARWIN,31656,1392,17,56.9,2619,3645648,6407114,2446,1986,9
ADELAIDE,DARWIN,31686,1019,15,47.2,2619,2668761,5654155,2159,1986,10
ADELAIDE,DARWIN,31717,886,13,47.3,2619,2320434,4905780,1873,1986,11
ADELAIDE,DARWIN,31747,2571,34,53.7,2619,6733449,12539011,4788,1986,12
ADELAIDE,DARWIN,31778,1543,20,53.6,2619,4041117,7539397,2879,1987,1
ADELAIDE,DARWIN,31809,660,8,70.1,2619,1728540,2465820,942,1987,2
ADELAIDE,DARWIN,31837,683,8,65.2,2619,1788777,2743523,1048,1987,3
ADELAIDE,DARWIN,31868,545,7,62.8,2619,1427355,2272858,868,1987,4
ADELAIDE,DARWIN,31898,599,8,61.3,2619,1568781,2559186,977,1987,5
ADELAIDE,DARWIN,31929,895,10,70.8,2619,2344005,3310742,1264,1987,6
ADELAIDE,DARWIN,31959,790,7,81.2,2619,2069010,2548042,973,1987,7
ADELAIDE,DARWIN,31990,589,5,95.8,2619,1542591,1610220,615,1987,8
ADELAIDE,DARWIN,32021,814,8,66.8,2619,2131866,3191416,1219,1987,9
ADELAIDE,DARWIN,32051,645,8,66,2619,1689255,2559477,977,1987,10
ADELAIDE,DARWIN,32082,370,4,84.9,2619,969030,1141378,436,1987,11
ADELAIDE,DARWIN,32112,919,11,63.6,2619,2406861,3784373,1445,1987,12
ADELAIDE,DARWIN,32143,526,6,69.3,2619,1377594,1987870,759,1988,1
ADELAIDE,DARWIN,32174,354,4,81.2,2619,927126,1141781,436,1988,2
ADELAIDE,DARWIN,32203,398,4,84.5,2619,1042362,1233564,471,1988,3
ADELAIDE,DARWIN,32234,664,9,61.1,2619,1739016,2846180,1087,1988,4
ADELAIDE,DARWIN,32264,357,4,81.9,2619,934983,1141615,436,1988,5
ADELAIDE,DARWIN,32295,537,6,74.2,2619,1406403,1895422,724,1988,6
ADELAIDE,DARWIN,32325,2138,21,77.9,2619,5599422,7187961,2745,1988,7
ADELAIDE,DARWIN,32356,984,9,84.9,2619,2577096,3035449,1159,1988,8
ADELAIDE,DARWIN,32387,1143,13,75.1,2619,2993517,3986041,1522,1988,9
ADELAIDE,DARWIN,32417,1148,11,81.5,2619,3006612,3689094,1409,1988,10
ADELAIDE,DARWIN,32448,597,8,68.5,2619,1563543,2282545,872,1988,11
ADELAIDE,DARWIN,32478,1102,10,89.6,2619,2886138,3221136,1230,1988,12
ADELAIDE,DARWIN,32509,449,9,42.7,2619,1175931,2753937,1052,1989,1
ADELAIDE,DARWIN,32540,335,4,76.8,2619,877365,1142402,436,1989,2
ADELAIDE,DARWIN,32568,537,6,77.9,2619,1406403,1805395,689,1989,3
ADELAIDE,DARWIN,32599,760,9,77.5,2619,1990440,2568310,981,1989,4
ADELAIDE,DARWIN,32629,571,7,74.8,2619,1495449,1999263,763,1989,5
ADELAIDE,DARWIN,32660,983,11,73.4,2619,2574477,3507462,1339,1989,6
ADELAIDE,DARWIN,32690,2064,21,70.7,2619,5405616,7645850,2919,1989,7
ADELAIDE,DARWIN,32721,967,9,81.2,2619,2532573,3118932,1191,1989,8
ADELAIDE,DARWIN,32752,603,5,80.4,2619,1579257,1964250,750,1989,9
ADELAIDE,DARWIN,32782,1528,14,73.2,2619,4001832,5466984,2087,1989,10
ADELAIDE,DARWIN,32813,843,9,51.7,2619,2207817,4270439,1631,1989,11
ADELAIDE,DARWIN,32843,2501,25,63.7,2619,6550119,10282761,3926,1989,12
ADELAIDE,DARWIN,32874,2586,28,62.4,2619,6772734,10853740,4144,1990,1
ADELAIDE,DARWIN,32905,1336,19,46.5,2619,3498984,7524697,2873,1990,2
ADELAIDE,DARWIN,33025,211,2,73.3,2619,552609,753900,288,1990,6
ADELAIDE,DARWIN,33055,556,6,69,2619,1456164,2110383,806,1990,7
ADELAIDE,DARWIN,33117,144,2,63.2,2619,377136,596734,228,1990,9
ADELAIDE,DARWIN,33147,110,3,30.9,2619,288090,932330,356,1990,10
ADELAIDE,DARWIN,33178,396,10,34.1,2619,1037124,3041419,1161,1990,11
ADELAIDE,DARWIN,33208,776,13,48.9,2619,2032344,4156123,1587,1990,12
ADELAIDE,DARWIN,33239,359,5,54.1,2619,940221,1737932,664,1991,1
ADELAIDE,DARWIN,33270,38,1,33.3,2619,99522,298865,114,1991,2
ADELAIDE,DARWIN,33298,190,3,59.7,2619,497610,833518,318,1991,3
ADELAIDE,DARWIN,33329,318,4,79.5,2619,832842,1047600,400,1991,4
ADELAIDE,DARWIN,33359,315,5,63,2619,824985,1309500,500,1991,5
ADELAIDE,DARWIN,33390,5768,74,70.2,2619,15106392,21519077,8217,1991,6
ADELAIDE,DARWIN,33420,10994,111,85.1,2619,28793286,33834649,12919,1991,7
ADELAIDE,DARWIN,33451,8991,105,75.3,2619,23547429,31271486,11940,1991,8
ADELAIDE,DARWIN,33482,8389,105,71.7,2619,21970791,30642665,11700,1991,9
ADELAIDE,DARWIN,33512,7990,109,65,2619,20925810,32193554,12292,1991,10
ADELAIDE,DARWIN,33543,5625,95,53.3,2619,14731875,27639540,10553,1991,11
ADELAIDE,DARWIN,33573,7042,94,67.5,2619,18442998,27322960,10433,1991,12
ADELAIDE,DARWIN,33604,6663,82,78.4,2619,17450397,22258159,8499,1992,1
ADELAIDE,DARWIN,33635,3381,52,64.8,2619,8854839,13664875,5218,1992,2
ADELAIDE,DARWIN,33664,3925,61,64.3,2619,10279575,15986897,6104,1992,3
ADELAIDE,DARWIN,33695,4935,64,69.2,2619,12924765,18677406,7132,1992,4
ADELAIDE,DARWIN,33725,4377,59,67.3,2619,11463363,17033229,6504,1992,5
ADELAIDE,DARWIN,33756,5230,57,81.2,2619,13697370,16868682,6441,1992,6
ADELAIDE,DARWIN,33786,9624,98,82.6,2619,25205256,30514838,11651,1992,7
ADELAIDE,DARWIN,33817,7947,91,75.4,2619,20813193,27603704,10540,1992,8
ADELAIDE,DARWIN,33848,6636,82,74,2619,17379684,23486059,8968,1992,9
ADELAIDE,DARWIN,33878,5854,67,77.7,2619,15331626,19731822,7534,1992,10
ADELAIDE,DARWIN,33909,5931,60,81.5,2619,15533289,19059250,7277,1992,11
ADELAIDE,DARWIN,33939,5707,64,74.1,2619,14946633,20170895,7702,1992,12
ADELAIDE,DARWIN,33970,6120,62,81.9,2619,16028280,19570549,7473,1993,1
ADELAIDE,DARWIN,34001,4495,56,66.3,2619,11772405,17756267,6780,1993,2
ADELAIDE,DARWIN,34029,5419,62,72.8,2619,14192361,19495001,7444,1993,3
ADELAIDE,DARWIN,34060,5966,64,83.9,2619,15624954,18623306,7111,1993,4
ADELAIDE,DARWIN,34090,6323,67,77.2,2619,16559937,21450696,8190,1993,5
ADELAIDE,DARWIN,34121,6976,66,86.4,2619,18270144,21146000,8074,1993,6
ADELAIDE,DARWIN,34151,10069,94,91.4,2619,26370711,28851981,11016,1993,7
ADELAIDE,DARWIN,34182,9584,93,86.6,2619,25100496,28984406,11067,1993,8
ADELAIDE,DARWIN,34213,8239,89,78.4,2619,21577941,27522884,10509,1993,9
ADELAIDE,DARWIN,34243,8260,89,76.1,2619,21632940,28426991,10854,1993,10
ADELAIDE,DARWIN,34274,7254,82,68.6,2619,18998226,27694207,10574,1993,11
ADELAIDE,DARWIN,34304,8036,83,76.3,2619,21046284,27583596,10532,1993,12
ADELAIDE,DARWIN,34335,8791,86,80.4,2619,23023629,28636354,10934,1994,1
ADELAIDE,DARWIN,34366,6025,72,65.5,2619,15779475,24090802,9198,1994,2
